entity_1,relationship,entity_2
Batman v Superman: Dawn of Justice,acted_by,Henry Cavill
Batman v Superman: Dawn of Justice,acted_by,Amy Adams
Batman v Superman: Dawn of Justice,acted_by,Jesse Eisenberg
Batman v Superman: Dawn of Justice,released_in,2016
Batman v Superman: Dawn of Justice,described_as,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs."
The Autopsy of Jane Doe,genre,Horror
The Autopsy of Jane Doe,genre,Mystery
The Autopsy of Jane Doe,genre,Thriller
The Autopsy of Jane Doe,directed_by,André Øvredal
The Autopsy of Jane Doe,acted_by,Brian Cox
The Autopsy of Jane Doe,acted_by,Emile Hirsch
The Autopsy of Jane Doe,acted_by,Ophelia Lovibond
The Autopsy of Jane Doe,acted_by,Michael McElhatton
The Autopsy of Jane Doe,released_in,2016
The Autopsy of Jane Doe,described_as,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets."
The Girl on the Train,genre,Crime
The Girl on the Train,genre,Drama
The Girl on the Train,genre,Mystery
The Girl on the Train,directed_by,Tate Taylor
The Girl on the Train,acted_by,Emily Blunt
The Girl on the Train,acted_by,Haley Bennett
The Girl on the Train,acted_by,Rebecca Ferguson
The Girl on the Train,acted_by,Justin Theroux
The Girl on the Train,released_in,2016
The Girl on the Train,described_as,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.
Fifty Shades of Grey,genre,Drama
Fifty Shades of Grey,genre,Romance
Fifty Shades of Grey,genre,Thriller
Fifty Shades of Grey,directed_by,Sam Taylor-Johnson
Fifty Shades of Grey,acted_by,Dakota Johnson
Fifty Shades of Grey,acted_by,Jamie Dornan
Fifty Shades of Grey,acted_by,Jennifer Ehle
Fifty Shades of Grey,acted_by,Eloise Mumford
Fifty Shades of Grey,released_in,2015
Fifty Shades of Grey,described_as,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey."
The Prestige,genre,Drama
The Prestige,genre,Mystery
The Prestige,genre,Sci-Fi
The Prestige,directed_by,Christopher Nolan
The Prestige,acted_by,Christian Bale
The Prestige,acted_by,Hugh Jackman
The Prestige,acted_by,Scarlett Johansson
The Prestige,acted_by,Michael Caine
The Prestige,released_in,2006
The Prestige,described_as,Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.
Kingsman: The Secret Service,genre,Action
Kingsman: The Secret Service,genre,Adventure
Kingsman: The Secret Service,genre,Comedy
Kingsman: The Secret Service,directed_by,Matthew Vaughn
Kingsman: The Secret Service,acted_by,Colin Firth
Kingsman: The Secret Service,acted_by,Taron Egerton
Kingsman: The Secret Service,acted_by,Samuel L. Jackson
Kingsman: The Secret Service,acted_by,Michael Caine
Kingsman: The Secret Service,released_in,2014
Kingsman: The Secret Service,described_as,"A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius."
Patriots Day,genre,Drama
Patriots Day,genre,History
Patriots Day,genre,Thriller
Patriots Day,directed_by,Peter Berg
Patriots Day,acted_by,Mark Wahlberg
Patriots Day,acted_by,Michelle Monaghan
Patriots Day,acted_by,J.K. Simmons
Patriots Day,acted_by,John Goodman
Patriots Day,released_in,2016
Patriots Day,described_as,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible."
Mad Max: Fury Road,genre,Action
Mad Max: Fury Road,genre,Adventure
Mad Max: Fury Road,genre,Sci-Fi
Mad Max: Fury Road,directed_by,George Miller
Mad Max: Fury Road,acted_by,Tom Hardy
Mad Max: Fury Road,acted_by,Charlize Theron
Mad Max: Fury Road,acted_by,Nicholas Hoult
Mad Max: Fury Road,acted_by,Zoë Kravitz
Mad Max: Fury Road,released_in,2015
Mad Max: Fury Road,described_as,"A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max."
Wakefield,genre,Drama
Wakefield,directed_by,Robin Swicord
Wakefield,acted_by,Bryan Cranston
Wakefield,acted_by,Jennifer Garner
Wakefield,acted_by,Beverly D'Angelo
Wakefield,acted_by,Jason O'Mara
Wakefield,released_in,2016
Wakefield,described_as,A man's nervous breakdown causes him to leave his wife and live in his attic for several months.
Deepwater Horizon,genre,Action
Deepwater Horizon,genre,Drama
Deepwater Horizon,genre,Thriller
Deepwater Horizon,directed_by,Peter Berg
Deepwater Horizon,acted_by,Mark Wahlberg
Deepwater Horizon,acted_by,Kurt Russell
Deepwater Horizon,acted_by,Douglas M. Griffin
Deepwater Horizon,acted_by,James DuMont
Deepwater Horizon,released_in,2016
Deepwater Horizon,described_as,"A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history."
The Promise,genre,Drama
The Promise,genre,History
The Promise,directed_by,Terry George
The Promise,acted_by,Oscar Isaac
The Promise,acted_by,Charlotte Le Bon
The Promise,acted_by,Christian Bale
The Promise,acted_by,Daniel Giménez Cacho
The Promise,released_in,2016
The Promise,described_as,"Set during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris."
Allied,genre,Action
Allied,genre,Drama
Allied,genre,Romance
Allied,directed_by,Robert Zemeckis
Allied,acted_by,Brad Pitt
Allied,acted_by,Marion Cotillard
Allied,acted_by,Jared Harris
Allied,acted_by,Vincent Ebrahim
Allied,released_in,2016
Allied,described_as,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
A Monster Calls,genre,Drama
A Monster Calls,genre,Fantasy
A Monster Calls,directed_by,J.A. Bayona
A Monster Calls,acted_by,Lewis MacDougall
A Monster Calls,acted_by,Sigourney Weaver
A Monster Calls,acted_by,Felicity Jones
A Monster Calls,acted_by,Toby Kebbell
A Monster Calls,released_in,2016
A Monster Calls,described_as,A boy seeks the help of a tree monster to cope with his single mother's terminal illness.
Collateral Beauty,genre,Drama
Collateral Beauty,genre,Romance
Collateral Beauty,directed_by,David Frankel
Collateral Beauty,acted_by,Will Smith
Collateral Beauty,acted_by,Edward Norton
Collateral Beauty,acted_by,Kate Winslet
Collateral Beauty,acted_by,Michael Peña
Collateral Beauty,released_in,2016
Collateral Beauty,described_as,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty."
Zootopia,genre,Animation
Zootopia,genre,Adventure
Zootopia,genre,Comedy
Zootopia,directed_by,Byron Howard
Zootopia,acted_by,Ginnifer Goodwin
Zootopia,acted_by,Jason Bateman
Zootopia,acted_by,Idris Elba
Zootopia,acted_by,Jenny Slate
Zootopia,released_in,2016
Zootopia,described_as,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
Pirates of the Caribbean: At World's End,genre,Action
Pirates of the Caribbean: At World's End,genre,Adventure
Pirates of the Caribbean: At World's End,genre,Fantasy
Pirates of the Caribbean: At World's End,directed_by,Gore Verbinski
Pirates of the Caribbean: At World's End,acted_by,Johnny Depp
Pirates of the Caribbean: At World's End,acted_by,Orlando Bloom
Pirates of the Caribbean: At World's End,acted_by,Keira Knightley
Pirates of the Caribbean: At World's End,acted_by,Geoffrey Rush
Pirates of the Caribbean: At World's End,released_in,2007
Pirates of the Caribbean: At World's End,described_as,"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle."
The Avengers,genre,Action
The Avengers,genre,Sci-Fi
The Avengers,directed_by,Joss Whedon
The Avengers,acted_by,Robert Downey Jr.
The Avengers,acted_by,Chris Evans
The Avengers,acted_by,Scarlett Johansson
The Avengers,acted_by,Jeremy Renner
The Avengers,released_in,2012
The Avengers,described_as,Earth's mightiest heroes must come together and learn to fight as a team if they are to stop the mischievous Loki and his alien army from enslaving humanity.
Inglourious Basterds,genre,Adventure
Inglourious Basterds,genre,Drama
Inglourious Basterds,genre,War
Inglourious Basterds,directed_by,Quentin Tarantino
Inglourious Basterds,acted_by,Brad Pitt
Inglourious Basterds,acted_by,Diane Kruger
Inglourious Basterds,acted_by,Eli Roth
Inglourious Basterds,acted_by,Mélanie Laurent
Inglourious Basterds,released_in,2009
Inglourious Basterds,described_as,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."
Pirates of the Caribbean: Dead Man's Chest,genre,Action
Pirates of the Caribbean: Dead Man's Chest,genre,Adventure
Pirates of the Caribbean: Dead Man's Chest,genre,Fantasy
Pirates of the Caribbean: Dead Man's Chest,directed_by,Gore Verbinski
Pirates of the Caribbean: Dead Man's Chest,acted_by,Johnny Depp
Pirates of the Caribbean: Dead Man's Chest,acted_by,Orlando Bloom
Pirates of the Caribbean: Dead Man's Chest,acted_by,Keira Knightley
Pirates of the Caribbean: Dead Man's Chest,acted_by,Jack Davenport
Pirates of the Caribbean: Dead Man's Chest,released_in,2006
Pirates of the Caribbean: Dead Man's Chest,described_as,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."
Ghostbusters,genre,Action
Ghostbusters,genre,Comedy
Ghostbusters,genre,Fantasy
Ghostbusters,directed_by,Paul Feig
Ghostbusters,acted_by,Melissa McCarthy
Ghostbusters,acted_by,Kristen Wiig
Ghostbusters,acted_by,Kate McKinnon
Ghostbusters,acted_by,Leslie Jones
Ghostbusters,released_in,2016
Ghostbusters,described_as,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat."
Inception,genre,Action
Inception,genre,Adventure
Inception,genre,Sci-Fi
Inception,directed_by,Christopher Nolan
Inception,acted_by,Leonardo DiCaprio
Inception,acted_by,Joseph Gordon-Levitt
Inception,acted_by,Ellen Page
Inception,acted_by,Ken Watanabe
Inception,released_in,2010
Inception,described_as,"A thief, who steals corporate secrets through use of dream-sharing technology, is given the inverse task of planting an idea into the mind of a CEO."
Captain Fantastic,genre,Comedy
Captain Fantastic,genre,Drama
Captain Fantastic,directed_by,Matt Ross
Captain Fantastic,acted_by,Viggo Mortensen
Captain Fantastic,acted_by,George MacKay
Captain Fantastic,acted_by,Samantha Isler
Captain Fantastic,acted_by,Annalise Basso
Captain Fantastic,released_in,2016
Captain Fantastic,described_as,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
The Wolf of Wall Street,genre,Biography
The Wolf of Wall Street,genre,Comedy
The Wolf of Wall Street,genre,Crime
The Wolf of Wall Street,directed_by,Martin Scorsese
The Wolf of Wall Street,acted_by,Leonardo DiCaprio
The Wolf of Wall Street,acted_by,Jonah Hill
The Wolf of Wall Street,acted_by,Margot Robbie
The Wolf of Wall Street,acted_by,Matthew McConaughey
The Wolf of Wall Street,released_in,2013
The Wolf of Wall Street,described_as,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
Gone Girl,genre,Crime
Gone Girl,genre,Drama
Gone Girl,genre,Mystery
Gone Girl,directed_by,David Fincher
Gone Girl,acted_by,Ben Affleck
Gone Girl,acted_by,Rosamund Pike
Gone Girl,acted_by,Neil Patrick Harris
Gone Girl,acted_by,Tyler Perry
Gone Girl,released_in,2014
Gone Girl,described_as,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent."
Furious Seven,genre,Action
Furious Seven,genre,Crime
Furious Seven,genre,Thriller
Furious Seven,directed_by,James Wan
Furious Seven,acted_by,Vin Diesel
Furious Seven,acted_by,Paul Walker
Furious Seven,acted_by,Dwayne Johnson
Furious Seven,acted_by,Jason Statham
Furious Seven,released_in,2015
Furious Seven,described_as,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
Jurassic World,genre,Action
Jurassic World,genre,Adventure
Jurassic World,genre,Sci-Fi
Jurassic World,directed_by,Colin Trevorrow
Jurassic World,acted_by,Chris Pratt
Jurassic World,acted_by,Bryce Dallas Howard
Jurassic World,acted_by,Ty Simpkins
Jurassic World,acted_by,Judy Greer
Jurassic World,released_in,2015
Jurassic World,described_as,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, which escapes containment and goes on a killing spree."
Live by Night,genre,Crime
Live by Night,genre,Drama
Live by Night,directed_by,Ben Affleck
Live by Night,acted_by,Ben Affleck
Live by Night,acted_by,Elle Fanning
Live by Night,acted_by,Brendan Gleeson
Live by Night,acted_by,Chris Messina
Live by Night,released_in,2016
Live by Night,described_as,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan."
Avatar,genre,Action
Avatar,genre,Adventure
Avatar,genre,Fantasy
Avatar,directed_by,James Cameron
Avatar,acted_by,Sam Worthington
Avatar,acted_by,Zoe Saldana
Avatar,acted_by,Sigourney Weaver
Avatar,acted_by,Michelle Rodriguez
Avatar,released_in,2009
Avatar,described_as,A paraplegic marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.
The Hateful Eight,genre,Crime
The Hateful Eight,genre,Drama
The Hateful Eight,genre,Mystery
The Hateful Eight,directed_by,Quentin Tarantino
The Hateful Eight,acted_by,Samuel L. Jackson
The Hateful Eight,acted_by,Kurt Russell
The Hateful Eight,acted_by,Jennifer Jason Leigh
The Hateful Eight,acted_by,Walton Goggins
The Hateful Eight,released_in,2015
The Hateful Eight,described_as,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
The Accountant,genre,Action
The Accountant,genre,Crime
The Accountant,genre,Drama
