entity_1,relationship,entity_2
Warcraft,acted_by,Travis Fimmel
Warcraft,acted_by,Paula Patton
Warcraft,acted_by,Ben Foster
Warcraft,acted_by,Dominic Cooper
The Help,genre,Drama
The Help,directed_by,Tate Taylor
The Help,acted_by,Emma Stone
The Help,acted_by,Viola Davis
The Help,acted_by,Octavia Spencer
The Help,acted_by,Bryce Dallas Howard
War Dogs,genre,Comedy
War Dogs,genre,Crime
War Dogs,genre,Drama
War Dogs,directed_by,Todd Phillips
War Dogs,acted_by,Jonah Hill
War Dogs,acted_by,Miles Teller
War Dogs,acted_by,Steve Lantz
War Dogs,acted_by,Gregg Weiner
Avengers: Age of Ultron,genre,Action
Avengers: Age of Ultron,genre,Adventure
Avengers: Age of Ultron,genre,Sci-Fi
Avengers: Age of Ultron,directed_by,Joss Whedon
Avengers: Age of Ultron,acted_by,Robert Downey Jr.
Avengers: Age of Ultron,acted_by,Chris Evans
Avengers: Age of Ultron,acted_by,Mark Ruffalo
Avengers: Age of Ultron,acted_by,Chris Hemsworth
The Nice Guys,genre,Action
The Nice Guys,genre,Comedy
The Nice Guys,genre,Crime
The Nice Guys,directed_by,Shane Black
The Nice Guys,acted_by,Russell Crowe
The Nice Guys,acted_by,Ryan Gosling
The Nice Guys,acted_by,Angourie Rice
The Nice Guys,acted_by,Matt Bomer
Kimi no na wa,genre,Animation
Kimi no na wa,genre,Drama
Kimi no na wa,genre,Fantasy
Kimi no na wa,directed_by,Makoto Shinkai
Kimi no na wa,acted_by,Ryûnosuke Kamiki
Kimi no na wa,acted_by,Mone Kamishiraishi
Kimi no na wa,acted_by,Ryô Narita
Kimi no na wa,acted_by,Aoi Yuki
The Void,genre,Horror
The Void,genre,Mystery
The Void,genre,Sci-Fi
The Void,directed_by,Jeremy Gillespie
The Void,acted_by,Aaron Poole
The Void,acted_by,Kenneth Welsh
The Void,acted_by,Daniel Fathers
The Void,acted_by,Kathleen Munroe
Personal Shopper,genre,Drama
Personal Shopper,genre,Mystery
Personal Shopper,genre,Thriller
Personal Shopper,directed_by,Olivier Assayas
Personal Shopper,acted_by,Kristen Stewart
Personal Shopper,acted_by,Lars Eidinger
Personal Shopper,acted_by,Sigrid Bouaziz
Personal Shopper,acted_by,Anders Danielsen Lie
The Departed,genre,Crime
The Departed,genre,Drama
The Departed,genre,Thriller
The Departed,directed_by,Martin Scorsese
The Departed,acted_by,Leonardo DiCaprio
The Departed,acted_by,Matt Damon
The Departed,acted_by,Jack Nicholson
The Departed,acted_by,Mark Wahlberg
Legend,genre,Biography
Legend,genre,Crime
Legend,genre,Drama
Legend,directed_by,Brian Helgeland
Legend,acted_by,Tom Hardy
Legend,acted_by,Emily Browning
Legend,acted_by,Taron Egerton
Legend,acted_by,Paul Anderson
Thor,genre,Action
Thor,genre,Adventure
Thor,genre,Fantasy
Thor,directed_by,Kenneth Branagh
Thor,acted_by,Chris Hemsworth
Thor,acted_by,Anthony Hopkins
Thor,acted_by,Natalie Portman
Thor,acted_by,Tom Hiddleston
The Martian,genre,Adventure
The Martian,genre,Drama
The Martian,genre,Sci-Fi
The Martian,directed_by,Ridley Scott
The Martian,acted_by,Matt Damon
The Martian,acted_by,Jessica Chastain
The Martian,acted_by,Kristen Wiig
The Martian,acted_by,Kate Mara
Contratiempo,genre,Crime
Contratiempo,genre,Mystery
Contratiempo,genre,Thriller
Contratiempo,directed_by,Oriol Paulo
Contratiempo,acted_by,Mario Casas
Contratiempo,acted_by,Ana Wagener
Contratiempo,acted_by,José Coronado
Contratiempo,acted_by,Bárbara Lennie
The Man from U.N.C.L.E.,genre,Action
The Man from U.N.C.L.E.,genre,Adventure
The Man from U.N.C.L.E.,genre,Comedy
The Man from U.N.C.L.E.,directed_by,Guy Ritchie
The Man from U.N.C.L.E.,acted_by,Henry Cavill
The Man from U.N.C.L.E.,acted_by,Armie Hammer
The Man from U.N.C.L.E.,acted_by,Alicia Vikander
The Man from U.N.C.L.E.,acted_by,Elizabeth Debicki
Hell or High Water,genre,Crime
Hell or High Water,genre,Drama
Hell or High Water,genre,Thriller
Hell or High Water,directed_by,David Mackenzie
Hell or High Water,acted_by,Chris Pine
Hell or High Water,acted_by,Ben Foster
Hell or High Water,acted_by,Jeff Bridges
Hell or High Water,acted_by,Gil Birmingham
The Comedian,genre,Comedy
The Comedian,directed_by,Taylor Hackford
The Comedian,acted_by,Robert De Niro
The Comedian,acted_by,Leslie Mann
The Comedian,acted_by,Danny DeVito
The Comedian,acted_by,Edie Falco
The Legend of Tarzan,genre,Action
The Legend of Tarzan,genre,Adventure
The Legend of Tarzan,genre,Drama
The Legend of Tarzan,directed_by,David Yates
The Legend of Tarzan,acted_by,Alexander Skarsgård
The Legend of Tarzan,acted_by,Rory J. Saper
The Legend of Tarzan,acted_by,Christian Stevens
The Legend of Tarzan,acted_by,Christoph Waltz
All We Had,genre,Drama
All We Had,directed_by,Katie Holmes
All We Had,acted_by,Eve Lindley
All We Had,acted_by,Richard Kind
All We Had,acted_by,Mark Consuelos
All We Had,acted_by,Katherine Reis
Ex Machina,genre,Drama
Ex Machina,genre,Mystery
Ex Machina,genre,Sci-Fi
Ex Machina,directed_by,Alex Garland
Ex Machina,acted_by,Alicia Vikander
Ex Machina,acted_by,Domhnall Gleeson
Ex Machina,acted_by,Oscar Isaac
Ex Machina,acted_by,Sonoya Mizuno
The Belko Experiment,genre,Action
The Belko Experiment,genre,Horror
The Belko Experiment,genre,Thriller
The Belko Experiment,directed_by,Greg McLean
The Belko Experiment,acted_by,John Gallagher Jr.
The Belko Experiment,acted_by,Tony Goldwyn
The Belko Experiment,acted_by,Adria Arjona
The Belko Experiment,acted_by,John C. McGinley
12 Years a Slave,genre,Biography
12 Years a Slave,genre,Drama
12 Years a Slave,genre,History
12 Years a Slave,directed_by,Steve McQueen
12 Years a Slave,acted_by,Chiwetel Ejiofor
12 Years a Slave,acted_by,Michael Kenneth Williams
12 Years a Slave,acted_by,Michael Fassbender
12 Years a Slave,acted_by,Brad Pitt
The Bad Batch,genre,Romance
The Bad Batch,genre,Sci-Fi
The Bad Batch,directed_by,Ana Lily Amirpour
The Bad Batch,acted_by,Keanu Reeves
The Bad Batch,acted_by,Jason Momoa
The Bad Batch,acted_by,Jim Carrey
The Bad Batch,acted_by,Diego Luna
300,genre,Action
300,genre,Fantasy
300,genre,War
300,directed_by,Zack Snyder
300,acted_by,Gerard Butler
300,acted_by,Lena Headey
300,acted_by,David Wenham
300,acted_by,Dominic West
Harry Potter and the Deathly Hallows: Part 2,genre,Adventure
Harry Potter and the Deathly Hallows: Part 2,genre,Drama
Harry Potter and the Deathly Hallows: Part 2,genre,Fantasy
Harry Potter and the Deathly Hallows: Part 2,directed_by,David Yates
Harry Potter and the Deathly Hallows: Part 2,acted_by,Daniel Radcliffe
Harry Potter and the Deathly Hallows: Part 2,acted_by,Emma Watson
Harry Potter and the Deathly Hallows: Part 2,acted_by,Rupert Grint
Harry Potter and the Deathly Hallows: Part 2,acted_by,Michael Gambon
Office Christmas Party,genre,Comedy
Office Christmas Party,directed_by,Josh Gordon
Office Christmas Party,acted_by,Jason Bateman
Office Christmas Party,acted_by,Olivia Munn
Office Christmas Party,acted_by,T.J. Miller
Office Christmas Party,acted_by,Jennifer Aniston
The Neon Demon,genre,Horror
The Neon Demon,genre,Thriller
The Neon Demon,directed_by,Nicolas Winding Refn
The Neon Demon,acted_by,Elle Fanning
The Neon Demon,acted_by,Christina Hendricks
The Neon Demon,acted_by,Keanu Reeves
The Neon Demon,acted_by,Karl Glusman
Dangal,genre,Action
Dangal,genre,Biography
Dangal,genre,Drama
Dangal,directed_by,Nitesh Tiwari
Dangal,acted_by,Aamir Khan
Dangal,acted_by,Sakshi Tanwar
Dangal,acted_by,Fatima Sana Shaikh
Dangal,acted_by,Sanya Malhotra
10 Cloverfield Lane,genre,Drama
10 Cloverfield Lane,genre,Horror
10 Cloverfield Lane,genre,Mystery
10 Cloverfield Lane,directed_by,Dan Trachtenberg
10 Cloverfield Lane,acted_by,John Goodman
10 Cloverfield Lane,acted_by,Mary Elizabeth Winstead
10 Cloverfield Lane,acted_by,John Gallagher Jr.
10 Cloverfield Lane,acted_by,Douglas M. Griffin
Finding Dory,genre,Animation
Finding Dory,genre,Adventure
Finding Dory,genre,Comedy
Finding Dory,directed_by,Andrew Stanton
Finding Dory,acted_by,Ellen DeGeneres
Finding Dory,acted_by,Albert Brooks
Finding Dory,acted_by,Ed O'Neill
Finding Dory,acted_by,Kaitlin Olson
Miss Peregrine's Home for Peculiar Children,genre,Adventure
Miss Peregrine's Home for Peculiar Children,genre,Drama
Miss Peregrine's Home for Peculiar Children,genre,Family
Miss Peregrine's Home for Peculiar Children,directed_by,Tim Burton
Miss Peregrine's Home for Peculiar Children,acted_by,Eva Green
Miss Peregrine's Home for Peculiar Children,acted_by,Asa Butterfield
Miss Peregrine's Home for Peculiar Children,acted_by,Samuel L. Jackson
Miss Peregrine's Home for Peculiar Children,acted_by,Judi Dench
Divergent,genre,Adventure
Divergent,genre,Mystery
Divergent,genre,Sci-Fi
Divergent,directed_by,Neil Burger
Divergent,acted_by,Shailene Woodley
Divergent,acted_by,Theo James
Divergent,acted_by,Kate Winslet
Divergent,acted_by,Jai Courtney
Mike and Dave Need Wedding Dates,genre,Adventure
Mike and Dave Need Wedding Dates,genre,Comedy
Mike and Dave Need Wedding Dates,genre,Romance
Mike and Dave Need Wedding Dates,directed_by,Jake Szymanski
Mike and Dave Need Wedding Dates,acted_by,Zac Efron
Mike and Dave Need Wedding Dates,acted_by,Adam Devine
Mike and Dave Need Wedding Dates,acted_by,Anna Kendrick
Mike and Dave Need Wedding Dates,acted_by,Aubrey Plaza
Boyka: Undisputed IV,genre,Action
Boyka: Undisputed IV,directed_by,Todor Chapkanov
Boyka: Undisputed IV,acted_by,Scott Adkins
Boyka: Undisputed IV,acted_by,Teodora Duhovnikova
Boyka: Undisputed IV,acted_by,Alon Aboutboul
Boyka: Undisputed IV,acted_by,Julian Vergov
The Dark Knight Rises,genre,Action
The Dark Knight Rises,genre,Thriller
The Dark Knight Rises,directed_by,Christopher Nolan
The Dark Knight Rises,acted_by,Christian Bale
The Dark Knight Rises,acted_by,Tom Hardy
The Dark Knight Rises,acted_by,Anne Hathaway
The Dark Knight Rises,acted_by,Gary Oldman
The Jungle Book,genre,Adventure
The Jungle Book,genre,Drama
The Jungle Book,genre,Family
The Jungle Book,directed_by,Jon Favreau
The Jungle Book,acted_by,Neel Sethi
The Jungle Book,acted_by,Bill Murray
The Jungle Book,acted_by,Ben Kingsley
The Jungle Book,acted_by,Idris Elba
Transformers: Age of Extinction,genre,Action
Transformers: Age of Extinction,genre,Adventure
Transformers: Age of Extinction,genre,Sci-Fi
Transformers: Age of Extinction,directed_by,Michael Bay
Transformers: Age of Extinction,acted_by,Mark Wahlberg
Transformers: Age of Extinction,acted_by,Nicola Peltz
Transformers: Age of Extinction,acted_by,Jack Reynor
Transformers: Age of Extinction,acted_by,Stanley Tucci
Nerve,genre,Adventure
Nerve,genre,Crime
Nerve,genre,Mystery
Nerve,directed_by,Henry Joost
Nerve,acted_by,Emma Roberts
Nerve,acted_by,Dave Franco
Nerve,acted_by,Emily Meade
Nerve,acted_by,Miles Heizer
Mamma Mia!,genre,Comedy
Mamma Mia!,genre,Family
Mamma Mia!,genre,Musical
Mamma Mia!,directed_by,Phyllida Lloyd
Mamma Mia!,acted_by,Meryl Streep
Mamma Mia!,acted_by,Pierce Brosnan
Mamma Mia!,acted_by,Amanda Seyfried
Mamma Mia!,acted_by,Stellan Skarsgård
The Revenant,genre,Adventure
The Revenant,genre,Drama
The Revenant,genre,Thriller
The Revenant,directed_by,Alejandro González Iñárritu
The Revenant,acted_by,Leonardo DiCaprio
The Revenant,acted_by,Tom Hardy
The Revenant,acted_by,Will Poulter
The Revenant,acted_by,Domhnall Gleeson
Fences,genre,Drama
Fences,directed_by,Denzel Washington
Fences,acted_by,Denzel Washington
Fences,acted_by,Viola Davis
Fences,acted_by,Stephen Henderson
Fences,acted_by,Jovan Adepo
Into the Woods,genre,Adventure
Into the Woods,genre,Comedy
Into the Woods,genre,Drama
Into the Woods,directed_by,Rob Marshall
Into the Woods,acted_by,Anna Kendrick
Into the Woods,acted_by,Meryl Streep
Into the Woods,acted_by,Chris Pine
Into the Woods,acted_by,Emily Blunt
The Shallows,genre,Drama
The Shallows,genre,Horror
The Shallows,genre,Thriller
The Shallows,directed_by,Jaume Collet-Serra
The Shallows,acted_by,Blake Lively
The Shallows,acted_by,Óscar Jaenada
The Shallows,acted_by,Angelo Josue Lozano Corzo
The Shallows,acted_by,Brett Cullen
Whiplash,genre,Drama
Whiplash,genre,Music
Whiplash,directed_by,Damien Chazelle
Whiplash,acted_by,Miles Teller
Whiplash,acted_by,J.K. Simmons
Whiplash,acted_by,Melissa Benoist
Whiplash,acted_by,Paul Reiser
Furious 6,genre,Action
Furious 6,genre,Crime
Furious 6,genre,Thriller
Furious 6,directed_by,Justin Lin
Furious 6,acted_by,Vin Diesel
Furious 6,acted_by,Paul Walker
Furious 6,acted_by,Dwayne Johnson
Furious 6,acted_by,Michelle Rodriguez
The Place Beyond the Pines,genre,Crime
The Place Beyond the Pines,genre,Drama
The Place Beyond the Pines,genre,Thriller
The Place Beyond the Pines,directed_by,Derek Cianfrance
The Place Beyond the Pines,acted_by,Ryan Gosling
The Place Beyond the Pines,acted_by,Bradley Cooper
The Place Beyond the Pines,acted_by,Eva Mendes
The Place Beyond the Pines,acted_by,Craig Van Hook
No Country for Old Men,genre,Crime
No Country for Old Men,genre,Drama
No Country for Old Men,genre,Thriller
No Country for Old Men,directed_by,Ethan Coen
No Country for Old Men,acted_by,Tommy Lee Jones
No Country for Old Men,acted_by,Javier Bardem
No Country for Old Men,acted_by,Josh Brolin
No Country for Old Men,acted_by,Woody Harrelson
The Great Gatsby,genre,Drama
The Great Gatsby,genre,Romance
The Great Gatsby,directed_by,Baz Luhrmann
The Great Gatsby,acted_by,Leonardo DiCaprio
The Great Gatsby,acted_by,Carey Mulligan
The Great Gatsby,acted_by,Joel Edgerton
The Great Gatsby,acted_by,Tobey Maguire
Shutter Island,genre,Mystery
Shutter Island,genre,Thriller
Shutter Island,directed_by,Martin Scorsese
Shutter Island,acted_by,Leonardo DiCaprio
Shutter Island,acted_by,Emily Mortimer
Shutter Island,acted_by,Mark Ruffalo
Shutter Island,acted_by,Ben Kingsley
Brimstone,genre,Mystery
Brimstone,genre,Thriller
Brimstone,genre,Western
Brimstone,directed_by,Martin Koolhoven
Brimstone,acted_by,Dakota Fanning
Brimstone,acted_by,Guy Pearce
Brimstone,acted_by,Kit Harington
Brimstone,acted_by,Carice van Houten
Star Trek,genre,Action
Star Trek,genre,Adventure
Star Trek,genre,Sci-Fi
Star Trek,directed_by,J.J. Abrams
Star Trek,acted_by,Chris Pine
Star Trek,acted_by,Zachary Quinto
Star Trek,acted_by,Simon Pegg
Star Trek,acted_by,Leonard Nimoy
Diary of a Wimpy Kid,genre,Comedy
Diary of a Wimpy Kid,genre,Family
Diary of a Wimpy Kid,directed_by,Thor Freudenthal
Diary of a Wimpy Kid,acted_by,Zachary Gordon
Diary of a Wimpy Kid,acted_by,Robert Capron
Diary of a Wimpy Kid,acted_by,Rachael Harris
Diary of a Wimpy Kid,acted_by,Steve Zahn
The Big Short,genre,Biography
The Big Short,genre,Comedy
The Big Short,genre,Drama
The Big Short,directed_by,Adam McKay
The Big Short,acted_by,Christian Bale
The Big Short,acted_by,Steve Carell
The Big Short,acted_by,Ryan Gosling
The Big Short,acted_by,Brad Pitt
Room,genre,Drama
Room,directed_by,Lenny Abrahamson
Room,acted_by,Brie Larson
Room,acted_by,Jacob Tremblay
Room,acted_by,Sean Bridgers
Room,acted_by,Wendy Crewson
Django Unchained,genre,Drama
Django Unchained,genre,Western
Django Unchained,directed_by,Quentin Tarantino
Django Unchained,acted_by,Jamie Foxx
Django Unchained,acted_by,Christoph Waltz
Django Unchained,acted_by,Leonardo DiCaprio
Django Unchained,acted_by,Kerry Washington
Ah-ga-ssi,genre,Drama
Ah-ga-ssi,genre,Mystery
Ah-ga-ssi,genre,Romance
Ah-ga-ssi,directed_by,Chan-wook Park
Ah-ga-ssi,acted_by,Min-hee Kim
Ah-ga-ssi,acted_by,Jung-woo Ha
Ah-ga-ssi,acted_by,Jin-woong Jo
Ah-ga-ssi,acted_by,So-ri Moon
The Edge of Seventeen,genre,Comedy
The Edge of Seventeen,genre,Drama
The Edge of Seventeen,directed_by,Kelly Fremon Craig
The Edge of Seventeen,acted_by,Hailee Steinfeld
The Edge of Seventeen,acted_by,Haley Lu Richardson
The Edge of Seventeen,acted_by,Blake Jenner
The Edge of Seventeen,acted_by,Kyra Sedgwick
Watchmen,genre,Action
Watchmen,genre,Drama
Watchmen,genre,Mystery
Watchmen,directed_by,Zack Snyder
Watchmen,acted_by,Jackie Earle Haley
Watchmen,acted_by,Patrick Wilson
Watchmen,acted_by,Carla Gugino
Watchmen,acted_by,Malin Akerman
Superbad,genre,Comedy
Superbad,directed_by,Greg Mottola
Superbad,acted_by,Michael Cera
Superbad,acted_by,Jonah Hill
Superbad,acted_by,Christopher Mintz-Plasse
Superbad,acted_by,Bill Hader
Inferno,genre,Action
Inferno,genre,Adventure
Inferno,genre,Crime
Inferno,directed_by,Ron Howard
Inferno,acted_by,Tom Hanks
Inferno,acted_by,Felicity Jones
Inferno,acted_by,Irrfan Khan
Inferno,acted_by,Ben Foster
The BFG,genre,Adventure
The BFG,genre,Family
The BFG,genre,Fantasy
The BFG,directed_by,Steven Spielberg
The BFG,acted_by,Mark Rylance
The BFG,acted_by,Ruby Barnhill
The BFG,acted_by,Penelope Wilton
The BFG,acted_by,Jemaine Clement
The Hunger Games,genre,Adventure
The Hunger Games,genre,Sci-Fi
The Hunger Games,genre,Thriller
The Hunger Games,directed_by,Gary Ross
The Hunger Games,acted_by,Jennifer Lawrence
The Hunger Games,acted_by,Josh Hutcherson
The Hunger Games,acted_by,Liam Hemsworth
The Hunger Games,acted_by,Stanley Tucci
White Girl,genre,Drama
White Girl,directed_by,Elizabeth Wood
White Girl,acted_by,Morgan Saylor
White Girl,acted_by,Brian Marc
White Girl,acted_by,Justin Bartha
White Girl,acted_by,Adrian Martinez
Sicario,genre,Action
Sicario,genre,Crime
Sicario,genre,Drama
Sicario,directed_by,Denis Villeneuve
Sicario,acted_by,Emily Blunt
Sicario,acted_by,Josh Brolin
Sicario,acted_by,Benicio Del Toro
Sicario,acted_by,Jon Bernthal
Twin Peaks: The Missing Pieces,genre,Drama
Twin Peaks: The Missing Pieces,genre,Horror
Twin Peaks: The Missing Pieces,genre,Mystery
Twin Peaks: The Missing Pieces,directed_by,David Lynch
Twin Peaks: The Missing Pieces,acted_by,Chris Isaak
Twin Peaks: The Missing Pieces,acted_by,Kiefer Sutherland
Twin Peaks: The Missing Pieces,acted_by,C.H. Evans
Twin Peaks: The Missing Pieces,acted_by,Sandra Kinder
Aliens vs Predator - Requiem,genre,Action
Aliens vs Predator - Requiem,genre,Horror
Aliens vs Predator - Requiem,genre,Sci-Fi
Aliens vs Predator - Requiem,directed_by,Colin Strause
Aliens vs Predator - Requiem,acted_by,Reiko Aylesworth
Aliens vs Predator - Requiem,acted_by,Steven Pasquale
Aliens vs Predator - Requiem,acted_by,Shareeka Epps
Aliens vs Predator - Requiem,acted_by,John Ortiz
Pacific Rim,genre,Action
Pacific Rim,genre,Adventure
Pacific Rim,genre,Sci-Fi
Pacific Rim,directed_by,Guillermo del Toro
Pacific Rim,acted_by,Idris Elba
Pacific Rim,acted_by,Charlie Hunnam
Pacific Rim,acted_by,Rinko Kikuchi
Pacific Rim,acted_by,Charlie Day
"Crazy, Stupid, Love.",genre,Comedy
"Crazy, Stupid, Love.",genre,Drama
"Crazy, Stupid, Love.",genre,Romance
"Crazy, Stupid, Love.",directed_by,Glenn Ficarra
"Crazy, Stupid, Love.",acted_by,Steve Carell
"Crazy, Stupid, Love.",acted_by,Ryan Gosling
"Crazy, Stupid, Love.",acted_by,Julianne Moore
"Crazy, Stupid, Love.",acted_by,Emma Stone
Scott Pilgrim vs. the World,genre,Action
Scott Pilgrim vs. the World,genre,Comedy
Scott Pilgrim vs. the World,genre,Fantasy
Scott Pilgrim vs. the World,directed_by,Edgar Wright
Scott Pilgrim vs. the World,acted_by,Michael Cera
Scott Pilgrim vs. the World,acted_by,Mary Elizabeth Winstead
Scott Pilgrim vs. the World,acted_by,Kieran Culkin
Scott Pilgrim vs. the World,acted_by,Alison Pill
Hot Fuzz,genre,Action
Hot Fuzz,genre,Comedy
Hot Fuzz,genre,Mystery
Hot Fuzz,directed_by,Edgar Wright
Hot Fuzz,acted_by,Simon Pegg
Hot Fuzz,acted_by,Nick Frost
Hot Fuzz,acted_by,Martin Freeman
Hot Fuzz,acted_by,Bill Nighy
Mine,genre,Thriller
Mine,genre,War
Mine,directed_by,Fabio Guaglione
Mine,acted_by,Armie Hammer
Mine,acted_by,Annabelle Wallis
Mine,acted_by,Tom Cullen
Mine,acted_by,Clint Dyer
Free Fire,genre,Action
Free Fire,genre,Comedy
Free Fire,genre,Crime
Free Fire,directed_by,Ben Wheatley
Free Fire,acted_by,Sharlto Copley
Free Fire,acted_by,Brie Larson
Free Fire,acted_by,Armie Hammer
Free Fire,acted_by,Cillian Murphy
X-Men: Days of Future Past,genre,Action
X-Men: Days of Future Past,genre,Adventure
X-Men: Days of Future Past,genre,Sci-Fi
